Firma Adı,Makine Türü,Çekilen Enerji (kWh),Kullanılan Enerji (kWh),Çalışma Durumu,Saat Dilimi,Verimlilik (%),Öneri
Firma B,Hava Kompresörü,19.558669616049123,10.567770812123042,1,17:45,54.03113309635088,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,12.898451245955155,8.338679520999685,1,18:00,64.64868814086981,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,46.9129152359955,27.00998557920472,1,18:15,57.57473276459359,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,36.39039242834646,33.414020223915216,1,18:30,91.82099448283833,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,18.133983294056534,11.446527285482157,1,18:45,63.121968846380206,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,0.0,0.0,0,19:00,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,8.460692814289184,6.260932976317551,1,19:15,74.00023985912266,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,44.16134832205212,40.09997636918327,1,19:30,90.80333344160873,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,49.142013523676404,38.42015782500471,1,19:45,78.18189583642935,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,16.135418116973206,13.64633226460848,1,20:00,84.57377531638674,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,20.925711113993636,20.85325061728021,1,20:15,99.65372504514329,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,17.987905221812152,7.489395985409674,1,20:30,41.63573186013914,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,15.993137849679407,8.413566004703828,1,20:45,52.60735000087855,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,40.54482678063583,26.27566701293057,1,21:00,64.80646015604586,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,18.62973500543351,12.972678963680963,1,21:15,69.63426457701829,"Filtreler kirlenmiş olabilir, düzenli bakım yapılmalıdır."
Firma B,Hava Kompresörü,26.103190504285706,24.21103227530914,1,21:30,92.75123771300713,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,36.58523809007919,29.17472570356206,1,21:45,79.74452874060526,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,15.050146422253784,11.271164486953678,1,22:00,74.89072976916462,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,28.539291330878594,14.263821570623943,1,22:15,49.979592713961146,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,49.3027953087051,46.28891250138236,1,22:30,93.88699405692603,"Hava kompresörü verimli çalışıyor, herhangi bir aksiyon gerekmez."
Firma B,Hava Kompresörü,36.90481870593672,27.0457290395577,1,22:45,73.28508847330272,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,31.40349568292869,27.858182194504103,1,23:00,88.71044954924601,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,42.632051407991106,35.18633896498051,1,23:15,82.53494214539498,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma B,Hava Kompresörü,0.0,0.0,0,23:30,0.0,"Hava kompresörü aşırı enerji tüketiyor, acil bakım gereklidir."
Firma B,Hava Kompresörü,49.41619730217316,36.55212939704608,1,23:45,73.96791212714103,"Sıkıştırılmış hava hattında kaçak olabilir, bakım önerilir."
Firma C,Pompa,43.59863837200524,34.328446361512256,1,00:00,78.73742768892207,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,19.713666189663805,7.991222097005115,1,00:15,40.536458414797764,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,29.54828996886482,22.475416729867188,1,00:30,76.06334157932538,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,14.233889553247453,13.669892535579029,1,00:45,96.03764652269801,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,18.444136937140772,17.449909001318197,1,01:00,94.6095177062988,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,38.827796449783314,22.83125490376096,1,01:15,58.80131501484775,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,01:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,36.160971551904964,27.121856995411957,1,01:45,75.00312030190233,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,34.04935936463755,15.121789112149708,1,02:00,44.411376291134154,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,38.312042443102904,22.162766926019053,1,02:15,57.848043363735854,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,16.52215108935951,15.410111195401626,1,02:30,93.26940004395642,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,11.406985799020434,6.422606774622241,1,02:45,56.30415333009161,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,03:00,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,29.544109374311923,17.750716992384362,1,03:15,60.08208528979484,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,16.83560920997121,7.74966066016572,1,03:30,46.03136461243016,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,5.55292330608731,5.315531781559477,1,03:45,95.72492700794919,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,28.99488790314627,21.744067623900577,1,04:00,74.99276319513241,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,19.723734532684887,10.892334966090807,1,04:15,55.224506028717535,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,25.464112278656067,10.775455834301795,1,04:30,42.31624380376985,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,39.379636178220565,35.28004501536238,1,04:45,89.58956567220517,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,33.89967914955277,26.456838624919676,1,05:00,78.04451041616633,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,9.521230884092816,4.012678182523346,1,05:15,42.144531850680714,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,31.89223687994651,15.510044968136302,1,05:30,48.63266576916983,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,42.30953214990954,31.962976052608056,1,05:45,75.54556722432676,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,0.0,0.0,0,06:00,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,30.16159209251154,19.514299117654467,1,06:15,64.6991679278742,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,25.256961713136675,13.83073465391803,1,06:30,54.76008876683047,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,06:45,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,14.58083238215865,12.93466954149835,1,07:00,88.71009008597773,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,23.283268158377126,11.69663550067565,1,07:15,50.236227238860785,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,11.194846359991331,9.74519673603962,1,07:30,87.0507412309602,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,45.08109549990414,29.050643963589398,1,07:45,64.44085628675809,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,32.02790821920543,24.449977277115952,1,08:00,76.33960079370593,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,30.99519787419821,17.395576974233954,1,08:15,56.12345836551283,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,08:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,0.0,0.0,0,08:45,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,43.98127527023904,26.67741967900059,1,09:00,60.656312294456114,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,31.33439081305483,14.110471951258079,1,09:15,45.03190132351078,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,0.0,0.0,0,09:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,7.542414287078095,4.57666946680685,1,09:45,60.6791047615582,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,12.087015298668408,6.366089114179986,1,10:00,52.66882647928244,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,26.958869505701607,11.695952114663493,1,10:15,43.38443090942624,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,0.0,0.0,0,10:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,28.666163680982816,15.45367156305285,1,10:45,53.90910250507236,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,7.842773792946192,6.360750607913674,1,11:00,81.10332869264376,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,10.091153531798607,9.736772196001564,1,11:15,96.48819795794068,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,0.0,0.0,0,11:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,0.0,0.0,0,11:45,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,0.0,0.0,0,12:00,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,48.529962283388386,26.56118604201263,1,12:15,54.731520059524996,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,37.66467308735556,35.16176079952627,1,12:30,93.35474840834462,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,41.25381219660144,18.50205063716679,1,12:45,44.849311256357105,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,20.882325057943387,9.703072236222377,1,13:00,46.46547838566206,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,30.59995301215823,13.381030678642155,1,13:15,43.728925574903634,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,12.658258016260952,12.267636718007038,1,13:30,96.91409909837422,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,0.0,0.0,0,13:45,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,23.608701294509046,16.24772160278867,1,14:00,68.82090378502774,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,14:15,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,39.691421743126284,20.375364455049354,1,14:30,51.33442834805467,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,31.87717551471388,26.61532004178731,1,14:45,83.49334472717698,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,16.16305779960241,9.929416291438589,1,15:00,61.432783416036784,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,33.69300550860896,23.786394195661277,1,15:15,70.59742470758084,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,0.0,0.0,0,15:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,16.437914425592343,10.924602453884289,1,15:45,66.45978419790087,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,16:00,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,25.76107547625523,21.013951689611062,1,16:15,81.57249377643517,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,25.814174214200175,25.43552283772295,1,16:30,98.53316486773792,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,0.0,0.0,0,16:45,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,40.60653944239837,35.39270858093715,1,17:00,87.16012018493426,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,39.747234438590894,38.42084331156919,1,17:15,96.66293480349944,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,46.48215531122772,36.57227552004664,1,17:30,78.68024895827634,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,38.59234692323809,29.437807043500314,1,17:45,76.27887234236735,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,49.40192293116227,34.83562144728084,1,18:00,70.51470748582311,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,6.207348921854908,3.4731572371799553,1,18:15,55.95234424395932,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,18:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,12.485881442857444,11.421173587717224,1,18:45,91.4727057115436,"Pompa verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,Pompa,47.25587061458601,21.059368891557728,1,19:00,44.564555932776614,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,32.352014947369,25.261415150741946,1,19:15,78.0829731682487,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,49.26315649110767,24.494550919914964,1,19:30,49.72184623276504,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,0.0,0.0,0,19:45,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,0.0,0.0,0,20:00,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,32.04689177799776,16.457991604514067,1,20:15,51.355968368244476,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,0.0,0.0,0,20:30,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,46.679845525753066,35.89186531295607,1,20:45,76.88942606537694,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,29.03755374173821,11.713042508236864,1,21:00,40.33756635429205,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,8.907352743708064,4.834230818586487,1,21:15,54.27236304300702,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,19.695846831331657,9.98283150324138,1,21:30,50.68495703043823,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,44.56390450692783,29.673608453280387,1,21:45,66.58664401515217,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,22.946195089955662,15.098160802399889,1,22:00,65.79810179077955,"Pompa emiş hattında tıkanıklık olabilir, kontrol edilmelidir."
Firma C,Pompa,28.105589627515208,22.44003229132453,1,22:15,79.84188408328524,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,31.218833092048953,27.62662680757885,1,22:30,88.49346394889758,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,13.015890922160091,11.069623211894267,1,22:45,85.04698816312126,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,0.0,0.0,0,23:00,0.0,Pompa ciddi enerji kaybına uğruyor! Acil bakım gereklidir.
Firma C,Pompa,39.34354019692799,34.735077597831875,1,23:15,88.28660924759396,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,30.07957388793086,22.068902562779193,1,23:30,73.36840157710522,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,Pompa,17.599167687104472,13.637296798564254,1,23:45,77.48830536205857,"Pompa motoru aşırı ısınıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,31.49711008884681,18.468150117891216,1,00:00,58.63442730395392,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,34.16021677716835,15.05594032345122,1,00:15,44.07448706096664,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,40.215217317793496,25.47820758644509,1,00:30,63.354643554722465,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,13.14791032513296,10.95699265069662,1,00:45,83.33638106545129,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,10.334391427709022,7.304247842896635,1,01:00,70.6790321809581,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,40.10699652185645,24.332972974488687,1,01:15,60.67014507363658,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,16.23926444604033,9.627252928038432,1,01:30,59.283799214107106,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,41.935319599566455,23.265640608224725,1,01:45,55.47982185514393,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,0.0,0.0,0,02:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,18.91323740860414,12.986050556956165,1,02:15,68.66117247091957,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,29.721820974999623,14.490260900763062,1,02:30,48.752937826223636,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,7.680335943427718,6.796369500609102,1,02:45,88.49052373060516,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,31.13713907977226,22.39930540845677,1,03:00,71.93758344679814,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,14.315083473608238,10.990465515746363,1,03:15,76.7754203879338,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,0.0,0.0,0,03:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,0.0,0.0,0,03:45,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,0.0,0.0,0,04:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,6.7264094806100605,4.699820759933913,1,04:15,69.87116638500659,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,0.0,0.0,0,04:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,7.136083742323111,6.934239380156762,1,04:45,97.17149672769058,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,LPG Kompresörü,25.975379750695186,14.91125345542303,1,05:00,57.405333814316826,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,0.0,0.0,0,05:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,6.774721325967192,4.185962451038116,1,05:30,61.78796513730413,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,0.0,0.0,0,05:45,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,24.269638830369658,11.98121191463052,1,06:00,49.3670795777888,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,12.587877009185164,11.404397716391035,1,06:15,90.59826139125316,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,LPG Kompresörü,30.31796597164977,25.463519201214922,1,06:30,83.98821749792111,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,45.87552874505287,32.35977662021398,1,06:45,70.53820959764654,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,31.977063638668408,17.692600547949073,1,07:00,55.329034422517196,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,46.27907101365867,21.582404669990577,1,07:15,46.63534551854078,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,37.18003772451816,23.224634227681786,1,07:30,62.4653326060679,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,20.48861750858027,16.191980913442872,1,07:45,79.02915317083722,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,47.71620589418072,41.89107660586174,1,08:00,87.79213648872827,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,10.68712646326126,5.536291229153837,1,08:15,51.80336592989463,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,41.59800983007527,16.645124992301152,1,08:30,40.01423399892262,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,46.18397425602737,42.08114765798265,1,08:45,91.11634140600347,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,LPG Kompresörü,41.73104562879418,16.84498638689161,1,09:00,40.36559864023313,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,44.921844063790864,33.094530983631266,1,09:15,73.67135448989065,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,40.757008071063694,30.87875012443477,1,09:30,75.76304440844812,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,33.29627954387594,19.698332267897076,1,09:45,59.16076071484123,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,43.48518167482843,17.44024218606603,1,10:00,40.10617298665072,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,38.752639557249445,30.40245659695366,1,10:15,78.45260850435743,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,0.0,0.0,0,10:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,44.53504535708011,29.297179141971007,1,10:45,65.78454991359605,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,11.280121487387959,7.597781354619756,1,11:00,67.35549225347137,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,5.700463990743411,3.6556128351780695,1,11:15,64.12833834428507,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,0.0,0.0,0,11:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,0.0,0.0,0,11:45,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,36.894468650190404,33.98462433400796,1,12:00,92.11306078487885,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,LPG Kompresörü,37.89293949431521,26.137904438692548,1,12:15,68.97829724351108,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,46.32194733768823,41.069798197513556,1,12:30,88.66164001723338,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,13.009434889580188,11.489114350217475,1,12:45,88.31370807212846,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,0.0,0.0,0,13:00,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,0.0,0.0,0,13:15,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,0.0,0.0,0,13:30,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,22.9933532192223,21.08640673502439,1,13:45,91.70653159625402,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,LPG Kompresörü,6.652927330917237,5.59678870460329,1,14:00,84.12520423294121,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,22.072924193161917,12.224870250045216,1,14:15,55.384008675354494,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,11.358353028399414,10.505088937702617,1,14:30,92.4877833206683,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
Firma C,LPG Kompresörü,39.29016596381524,31.857968113481157,1,14:45,81.08382169426605,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,39.72231590106683,27.10964849009855,1,15:00,68.2479051765722,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,7.683944028837963,3.7514630114338168,1,15:15,48.82210226095501,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,19.75889294032801,11.628666004691302,1,15:30,58.85282156146071,"Kompresör valflerinde aşınma olabilir, mekanik kontrol gereklidir."
Firma C,LPG Kompresörü,0.0,0.0,0,15:45,0.0,LPG kompresörü aşırı enerji tüketiyor! Hemen bakım yapılmalıdır.
Firma C,LPG Kompresörü,24.57961671589454,18.166579986648017,1,16:00,73.90912639781116,"Basınç düşüşü yaşanıyor olabilir, bakım önerilir."
Firma C,LPG Kompresörü,49.3906686769264,45.44265476773646,1,16:15,92.00655910326981,"LPG kompresörü verimli çalışıyor, mevcut ayarlar korunabilir."
